anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
9338,Ore no Sora Keiji-hen,,俺の空 刑事篇,,https://myanimelist.cdn-dena.com/images/anime/8/25868.jpg,OVA,Unknown,2,Finished Airing,False,"Oct 21, 1991 to May 21, 1992","{'from': '1991-10-21', 'to': '1992-05-21'}",44 min. per ep.,R+ - Mild Nudity,5.83,29,11642,11137,209,0,,,,[],,,,"Action, Police, Drama",[],"['""Taiyou to Hokori no Naka de (太陽と埃の中で)"" by Chage & Aska']"
31797,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials",,俺がお嬢様学校に『庶民サンプル』としてゲッツされた件　『九条さんのドS相談室アニメ版』,Shomin Sample Specials,https://myanimelist.cdn-dena.com/images/anime/13/80488.jpg,Special,Light novel,6,Finished Airing,False,"Jan 6, 2016 to Jun 2, 2016","{'from': '2016-01-06', 'to': '2016-06-02'}",3 min. per ep.,PG-13 - Teens 13 or older,6.58,3426,5294,3407,11990,10,,,,"{'Parent story': [{'mal_id': 25099, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25099/Ore_ga_Ojousama_Gakkou_ni_Shomin_Sample_Toshite_Gets♥Sareta_Ken', 'title': 'Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken'}]}",,Funimation,Silver Link.,"Comedy, Ecchi, Harem, Romance, School",[],[]
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,Question Fairy,チャレンジ1年生でかっこいい1年生にへんしん!DVD,,https://myanimelist.cdn-dena.com/images/anime/9/18902.jpg,OVA,Unknown,1,Finished Airing,False,"Feb 10, 2008 to Feb 11, 2008","{'from': '2008-02-10', 'to': '2008-02-11'}",35 min.,PG - Children,5.54,24,9807,11072,215,0,,,,[],,,,Kids,[],[]
34799,PriPri Chii-chan!!,PriPri Chi-chan!!,プリプリちぃちゃん!!,"Puripuri Chii-chan!!, Puri Puri",https://myanimelist.cdn-dena.com/images/anime/10/83963.jpg,TV,Manga,36,Finished Airing,False,"Apr 15, 2017 to Dec 16, 2017","{'from': '2017-04-15', 'to': '2017-12-16'}",12 min. per ep.,G - All Ages,6.25,399,6591,6797,2056,7,,Spring 2017,Saturdays at 06:30 (JST),"{'Adaptation': [{'mal_id': 90269, 'type': 'manga', 'url': 'https://myanimelist.net/manga/90269/PriPri_Chii-chan', 'title': 'PriPri Chii-chan!!'}]}",,,OLM,"Sci-Fi, Comedy, Shoujo","['#1: ""Tokubetsu Ichiban!! (トクベツいちばん!!)"" by Momo Asakura', '#2: ""Twins (ツインズ)"" by CHiCO with HoneyWorks', '#3: ""Colorful (カラフル)"" by Momo Asakura']","['#1: ""Honey and Loops (ハニーアンドループス)"" by Aki Toyosaki', '#2: ""Fuwari, Korori, Karan, Koron (フワリ、コロリ、カラン、コロン)"" by Shiina Natsukawa', '#3: ""Uchouten Traveler (有頂天トラベラー)"" by Haruka Tomatsu']"
7398,Sekai Meisaku Douwa,World Famous Fairy Tale Series,世界名作童話,,https://myanimelist.cdn-dena.com/images/anime/10/17689.jpg,OVA,Unknown,20,Finished Airing,False,"Oct, 1975 to Feb, 1983","{'from': '1975-10-09', 'to': '1983-02-09'}",10 min. per ep.,G - All Ages,6.32,50,6330,10513,289,1,,,,[],,,,Fantasy,[],[]
7782,Kämpfer Picture Drama,,けんぷファー ピクチャードラマ,"Kampfer Special, Kaempfer",https://myanimelist.cdn-dena.com/images/anime/6/25042.jpg,Special,Light novel,1,Finished Airing,False,"Dec 23, 2009","{'from': '2009-12-23', 'to': '2009-12-23'}",11 min.,PG-13 - Teens 13 or older,5.49,5765,8381,3470,11453,7,,,,"{'Parent story': [{'mal_id': 6205, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6205/Kämpfer', 'title': 'Kämpfer'}]}",,,Nomad,Comedy,[],[]
8917,Mouretsu Pirates,Bodacious Space Pirates,モーレツ宇宙海賊,"Mouretsu Uchuu Kaizoku, Miniskirt Pirates, Moretsu Uchuu Kaizoku",https://myanimelist.cdn-dena.com/images/anime/13/36247.jpg,TV,Light novel,26,Finished Airing,False,"Jan 8, 2012 to Jul 1, 2012","{'from': '2012-01-08', 'to': '2012-07-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.22,19854,2737,1421,55902,245,,Winter 2012,Sundays at 00:30 (JST),"{'Adaptation': [{'mal_id': 32711, 'type': 'manga', 'url': 'https://myanimelist.net/manga/32711/Miniskirt_Pirates', 'title': 'Miniskirt Pirates'}], 'Sequel': [{'mal_id': 14817, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14817/Mouretsu_Pirates__Abyss_of_Hyperspace', 'title': 'Mouretsu Pirates: Abyss of Hyperspace'}]}","Starchild Records, Magic Capsule",Sentai Filmworks,Satelight,"Sci-Fi, Space","['""Mouretsu Uchuu Koukyoukyoku: Daishichi Gakushou &#039;Mugen no Ai&#039; (猛烈宇宙交響曲・第七楽章「無限の愛」)"" by Momoiro Clover Z']","['#1: ""LOST CHILD"" by Momoiro Clover Z (eps 1-8, 10-11, 14-15, 17-25)', '#2: ""Black Holy"" by Mikako Komatsu (eps 9, 12, 16)', '#3: ""Toumei na Yozora ~Matataku Hoshi ni Tsutsumarete~ (透明な夜空 〜瞬く星に包まれて〜)"" by Mikako Komatsu (ep 13)', '#4: ""Mirai Kouro (未來船路)"" by Mikako Komatsu (ep 26)']"
1622,Kai Doh Maru,,怪童丸,"Kaidoumaru, Kaidomaru",https://myanimelist.cdn-dena.com/images/anime/11/11152.jpg,OVA,Original,1,Finished Airing,False,"Dec 19, 2001","{'from': '2001-12-19', 'to': '2001-12-19'}",46 min.,R - 17+ (violence & profanity),5.68,3059,8036,4464,6213,4,,,,[],"Aniplex, SME Visual Works",,Production I.G,"Action, Fantasy, Historical, Magic",[],"['""Aisuru koto ga boku wo ugosaku"" by Akira Hiro']"
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Danganronpa 3: The End of Hope&#039;s Peak High School - Future Arc,ダンガンロンパ3 -The End of 希望ヶ峰学園- 未来編,Danganronpa 3: The End of Hope&#039;s Peak Academy - Future Volume,https://myanimelist.cdn-dena.com/images/anime/10/80931.jpg,TV,Game,12,Finished Airing,False,"Jul 11, 2016 to Sep 26, 2016","{'from': '2016-07-11', 'to': '2016-09-26'}",24 min. per ep.,R - 17+ (violence & profanity),7.67,65264,1165,584,142665,1215,,Summer 2016,Mondays at 23:00 (JST),"{'Prequel': [{'mal_id': 16592, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16592/Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation', 'title': 'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation'}, {'mal_id': 33028, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33028/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Zetsubou-hen', 'title': 'Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen'}, {'mal_id': 34152, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34152/Super_Danganronpa_25__Komaeda_Nagito_to_Sekai_no_Hakaimono', 'title': 'Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono'}], 'Sequel': [{'mal_id': 34103, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34103/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Kibou-hen', 'title': 'Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen'}], 'Other': [{'mal_id': 37103, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37103/Danganronpa_3_Mirai_Bashitsu', 'title': 'Danganronpa 3 Mirai Bashi~tsu'}]}",,Funimation,Lerche,"Action, Mystery, Horror, Psychological","['""DEAD OR LIE"" by Maon Kurosaki and feat.TRUSTRICK']","['""Recall THE END"" by TRUSTRICK']"
33086,Uchuu Neko: Mardock no Bouken,Space Cat: The Adventures of Mardock,宇宙ネコ マードックの冒険,,https://myanimelist.cdn-dena.com/images/anime/9/79401.jpg,ONA,Original,4,Finished Airing,False,"Mar 29, 2016 to Jul 21, 2016","{'from': '2016-03-29', 'to': '2016-07-21'}",2 min. per ep.,G - All Ages,4.75,32,12550,12355,131,0,,,,[],Craftar,,Asura Film,"Adventure, Space, Comedy",[],[]
29823,Channel 5.5 3rd Season,,チャンネル5.5,,https://myanimelist.cdn-dena.com/images/anime/3/71607.jpg,ONA,Unknown,4,Finished Airing,False,"Jul 31, 2014 to Oct 10, 2014","{'from': '2014-07-31', 'to': '2014-10-10'}",5 min. per ep.,PG-13 - Teens 13 or older,5.82,93,7752,9762,440,0,,,,"{'Other': [{'mal_id': 1698, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1698/Nodame_Cantabile', 'title': 'Nodame Cantabile'}], 'Prequel': [{'mal_id': 29861, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29861/Channel_55_3rd_Season_Prologue', 'title': 'Channel 5.5 3rd Season Prologue'}], 'Sequel': [{'mal_id': 29862, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29862/Channel_55_4th_Season_Prologue', 'title': 'Channel 5.5 4th Season Prologue'}]}",,,DLE,"Parody, Comedy",[],[]
30646,Perman (1983) Specials,,パーマン (1983),"Paaman: Copy World no Nazo, Perman: Copy World no Nazo, Perman All Hyakka, Bird Sei e no Michi",https://myanimelist.cdn-dena.com/images/anime/5/73658.jpg,Special,Unknown,3,Finished Airing,False,"Jul 20, 1983 to Oct 1, 1984","{'from': '1983-07-20', 'to': '1984-10-01'}",12 min. per ep.,PG - Children,5.53,36,11748,12245,135,0,,,,"{'Parent story': [{'mal_id': 11595, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11595/Perman_1983', 'title': 'Perman (1983)'}]}",,,Shin-Ei Animation,"Comedy, Kids",[],[]
13823,Kamiusagi Rope Movie Episode 0,Paper Rabbit Rope Movie Episode 0,映画「紙兎ロペ」 Episode 0,Kamiusagi Rope Pierce-hen,https://myanimelist.cdn-dena.com/images/anime/12/38367.jpg,ONA,Original,1,Finished Airing,False,"Mar 13, 2012","{'from': '2012-03-13', 'to': '2012-03-13'}",2 min.,G - All Ages,4.73,40,10741,11582,174,0,,,,"{'Parent story': [{'mal_id': 13821, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13821/Kamiusagi_Rope_tsuka_Natsuyasumi_Rasuichi_tte_Maji_ssuka', 'title': 'Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?'}], 'Other': [{'mal_id': 35317, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35317/Mini_Rope', 'title': 'Mini Rope'}]}",,,,"Slice of Life, Comedy",[],[]
28669,Go! Princess Precure,,Go! プリンセスプリキュア,,https://myanimelist.cdn-dena.com/images/anime/6/77975.jpg,TV,Original,50,Finished Airing,False,"Feb 1, 2015 to Jan 31, 2016","{'from': '2015-02-01', 'to': '2016-01-31'}",24 min. per ep.,G - All Ages,7.8,2348,873,4163,7454,153,,Winter 2015,Sundays at 08:30 (JST),"{'Adaptation': [{'mal_id': 97716, 'type': 'manga', 'url': 'https://myanimelist.net/manga/97716/Go_Princess_Precure', 'title': 'Go! Princess Precure'}], 'Alternative setting': [{'mal_id': 603, 'type': 'anime', 'url': 'https://myanimelist.net/anime/603/Futari_wa_Precure', 'title': 'Futari wa Precure'}, {'mal_id': 1534, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1534/Futari_wa_Precure__Splash☆Star', 'title': 'Futari wa Precure: Splash☆Star'}, {'mal_id': 1929, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1929/Futari_wa_Precure__Max_Heart', 'title': 'Futari wa Precure: Max Heart'}, {'mal_id': 1932, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1932/Yes_Precure_5', 'title': 'Yes! Precure 5'}, {'mal_id': 3692, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3692/Yes_Precure_5_GoGo', 'title': 'Yes! Precure 5 GoGo!'}, {'mal_id': 5684, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5684/Fresh_Precure', 'title': 'Fresh Precure!'}, {'mal_id': 7645, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7645/Heartcatch_Precure', 'title': 'Heartcatch Precure!'}, {'mal_id': 9893, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9893/Suite_Precure♪', 'title': 'Suite Precure♪'}, {'mal_id': 12191, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12191/Smile_Precure', 'title': 'Smile Precure!'}, {'mal_id': 16419, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16419/Dokidoki_Precure', 'title': 'Dokidoki! Precure'}, {'mal_id': 21407, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21407/Happiness_Charge_Precure', 'title': 'Happiness Charge Precure!'}, {'mal_id': 31884, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31884/Mahoutsukai_Precure', 'title': 'Mahoutsukai Precure!'}, {'mal_id': 34290, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34290/Kirakira☆Precure_A_La_Mode', 'title': 'Kirakira☆Precure A La Mode'}, {'mal_id': 36593, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36593/Hug_tto_Precure', 'title': 'Hug tto! Precure'}], 'Side story': [{'mal_id': 29868, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29868/Go_Princess_Precure_Movie__Go_Go_Gouka_3-bondate', 'title': 'Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!'}], 'Spin-off': [{'mal_id': 34302, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34302/Precure_Dream_Stars_Movie', 'title': 'Precure Dream Stars! Movie'}, {'mal_id': 34303, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34303/Minna_Atsumare_Precure_Festival_Precure_on_Miracle_Magical_☆_Stage', 'title': 'Minna Atsumare! Precure Festival Precure on Miracle Magical ☆ Stage'}]}",,,Toei Animation,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life","['""Miracle GO! Princess Precure (Miracle GO！プリンセスプリキュア)"" by Karin Isobe']","['#1: ""Dreaming☆Princess Precure (ドリーミング☆プリンセスプリキュア)"" by Rie Kitagawa (eps 1-25)', '#2: ""Yume wa Mirai e no Michi (夢は未来への道)"" by Rie Kitagawa (eps 26-50)']"
33152,Detective Conan: City Exploration! Get the Animal Mark!,,名探偵コナン 町探検！ 動物マークをゲットせよ！,Meitantei Conan: Machi Tanken! Doubutsu Mark wo Get Seyo!,https://myanimelist.cdn-dena.com/images/anime/12/79628.jpg,OVA,Unknown,1,Finished Airing,False,"Jun 20, 2003","{'from': '2003-06-20', 'to': '2003-06-20'}",15 min.,PG-13 - Teens 13 or older,6.61,73,5149,8868,724,2,,,,"{'Other': [{'mal_id': 235, 'type': 'anime', 'url': 'https://myanimelist.net/anime/235/Detective_Conan', 'title': 'Detective Conan'}]}",,,,Mystery,[],[]
166,Samurai 7,Samurai 7,サムライセブン,Samurai Seven,https://myanimelist.cdn-dena.com/images/anime/10/9399.jpg,TV,Other,26,Finished Airing,False,"Jun 12, 2004 to Dec 25, 2004","{'from': '2004-06-12', 'to': '2004-12-25'}",26 min. per ep.,PG-13 - Teens 13 or older,7.57,44550,1438,973,87185,655,,Summer 2004,Unknown,"{'Adaptation': [{'mal_id': 10226, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10226/Samurai_7', 'title': 'Samurai 7'}]}","GDH, Sotsu Music Publishing",Funimation,Gonzo,"Historical, Mecha, Samurai, Sci-Fi","['""UNLIMITED"" by Nanase Aikawa']","['""Fuhen (普遍)"" by Rin&#039;']"
35118,Bleach Colorful!: Gotei Juusan Yatai Daisakusen!,,BLEACH カラブリ！護廷十三屋台大作戦！,"Bleach: Jump Festa 2008, Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!",https://myanimelist.cdn-dena.com/images/anime/3/84864.jpg,OVA,Manga,1,Finished Airing,False,"Sep 21, 2008","{'from': '2008-09-21', 'to': '2008-09-21'}",12 min.,PG-13 - Teens 13 or older,6.61,1514,5147,4539,6003,15,,,,"{'Adaptation': [{'mal_id': 105125, 'type': 'manga', 'url': 'https://myanimelist.net/manga/105125/Tsurezure_Nichijou_Ekotoba_Colourful_Bleach', 'title': 'Tsurezure Nichijou Ekotoba Colourful Bleach'}], 'Parent story': [{'mal_id': 269, 'type': 'anime', 'url': 'https://myanimelist.net/anime/269/Bleach', 'title': 'Bleach'}]}",,,Studio Pierrot,"Comedy, Shounen",[],[]
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,,天地無用！魎皇鬼 第三期 天地晴朗なれど波高し？,Tenchi Muyo! Ryo-Ohki 3rd Season Plus 1,https://myanimelist.cdn-dena.com/images/anime/9/23557.jpg,OVA,Original,1,Finished Airing,False,"Sep 14, 2005","{'from': '2005-09-14', 'to': '2005-09-14'}",30 min.,PG-13 - Teens 13 or older,7.36,3904,2214,4012,8058,13,,,,"{'Prequel': [{'mal_id': 541, 'type': 'anime', 'url': 'https://myanimelist.net/anime/541/Tenchi_Muyou_Ryououki_3rd_Season', 'title': 'Tenchi Muyou! Ryououki 3rd Season'}], 'Sequel': [{'mal_id': 31861, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31861/Tenchi_Muyou_Ryououki_4th_Season', 'title': 'Tenchi Muyou! Ryououki 4th Season'}]}",VAP,Funimation,,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",[],"['"" Lovely Cookin&#039; "" by Tomoko Odajima']"
20031,D-Frag!,D-Frag!,ディーふらぐ！,D-Frag!,https://myanimelist.cdn-dena.com/images/anime/2/53407.jpg,TV,Manga,12,Finished Airing,False,"Jan 7, 2014 to Mar 25, 2014","{'from': '2014-01-07', 'to': '2014-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.7,114663,1100,336,218740,1719,D-Frag! adapts content from the first 5 volumes of Tomoya Haruno&#039;s manga of the same name.,Winter 2014,Unknown,"{'Adaptation': [{'mal_id': 14721, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14721/D-Frag', 'title': 'D-Frag!'}], 'Side story': [{'mal_id': 23383, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23383/D-Fang__Water', 'title': 'D-Fang!: Water!!'}]}","TV Tokyo, Media Factory, Kadokawa Shoten, AT-X, DAX Production, Sony Music Communications, Toranoana",Funimation,Brain&#039;s Base,"Game, Comedy, School, Seinen","['""Stalemate! (すているめいと!)"" by IOSYS jk Girls (eps 2-12)']","['#1: ""Stalemate! (すているめいと!)"" by IOSYS jk Girls (ep 1)', '#2: ""Minna no Namae wo Irete Kudasai (ミンナノナマエヲイレテクダサイ)"" by Roka Shibasaki (CV: Kana Hanazawa), Takao (CV: Shizuka Itou) & Funabori (CV: Aki Toyosaki) (eps 2-12)']"
11673,Hal no Fue,Hal&#039;s Flute,ハルのふえ,,https://myanimelist.cdn-dena.com/images/anime/11/74094.jpg,Movie,Unknown,1,Finished Airing,False,"Oct 22, 2011","{'from': '2011-10-22', 'to': '2011-10-22'}",50 min.,G - All Ages,5.95,21,10310,10823,247,0,,,,[],,,TMS Entertainment,"Kids, Adventure",[],[]
295,Divergence Eve 2: Misaki Chronicles,Misaki Chronicle: Divergence Eve,みさきクロニクル 〜ダイバージェンス・イヴ〜,,https://myanimelist.cdn-dena.com/images/anime/11/20200.jpg,TV,Original,13,Finished Airing,False,"Jan 3, 2004 to Mar 27, 2004","{'from': '2004-01-03', 'to': '2004-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.36,1814,6153,4739,5390,8,,Winter 2004,Saturdays at 00:30 (JST),"{'Prequel': [{'mal_id': 294, 'type': 'anime', 'url': 'https://myanimelist.net/anime/294/Divergence_Eve', 'title': 'Divergence Eve'}]}","Imagica, KlockWorx","ADV Films, Sentai Filmworks",Radix,"Adventure, Drama, Mecha, Military, Sci-Fi, Space","['""Kiss Kiss Kiss"" by Nao Nagasawa']","['""S O R A"" by Nao Nagasawa']"
29371,Naccio to Pomm,Naccio and Pomm,ナッチョとポム,"Naccio e Pomm, Natcho to Pomu, Nacho to Pomo, Nacho e Pomme, Naccio & Pomm",https://myanimelist.cdn-dena.com/images/anime/7/70633.jpg,TV,Unknown,41,Finished Airing,False,"May 24, 2002 to 2009","{'from': '2002-05-24', 'to': '2018-05-11'}",5 min. per ep.,PG - Children,5.29,7,11365,13606,71,1,,,Unknown,[],NHK,,,"Kids, Adventure, Sci-Fi",[],[]
2146,Canary,,カナリア,,https://myanimelist.cdn-dena.com/images/anime/1/2292.jpg,OVA,Visual novel,1,Finished Airing,False,"Mar 22, 2002","{'from': '2002-03-22', 'to': '2002-03-22'}",24 min.,PG-13 - Teens 13 or older,4.78,577,9212,7634,1373,0,,,,[],,,SOEISHINSHA,"Fantasy, Music, Romance, School",[],[]
2334,Anime Sanjuushi: Aramis no Bouken,The Three Musketeers: Aramis the Adventure,アニメ三銃士　アラミスの冒険,"Anime San Juushi: Aramis no Dai Boken, Three Musketeers",https://myanimelist.cdn-dena.com/images/anime/6/2601.jpg,Movie,Novel,1,Finished Airing,False,"Mar 11, 1989","{'from': '1989-03-11', 'to': '1989-03-11'}",45 min.,G - All Ages,6.68,331,4830,8538,870,3,,,,"{'Adaptation': [{'mal_id': 9796, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9796/Anime_Sanjuushi', 'title': 'Anime Sanjuushi'}], 'Prequel': [{'mal_id': 2333, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2333/Anime_Sanjuushi', 'title': 'Anime Sanjuushi'}]}","NHK, Gakken",,Studio Gallop,"Adventure, Historical, Romance",[],"['""Yume Bouken (夢冒険)""  by Noriko Sakai']"
19169,Go! Go! Kadendanshi,,Go!Go!家電男子,,https://myanimelist.cdn-dena.com/images/anime/13/51435.jpg,ONA,Unknown,78,Finished Airing,False,"Jul 2, 2013 to Dec 28, 2013","{'from': '2013-07-02', 'to': '2013-12-28'}",1 min. per ep.,G - All Ages,5.22,27,10237,11042,220,0,,,,"{'Sequel': [{'mal_id': 23857, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23857/Go_Go_Kadendanshi_2nd_Season', 'title': 'Go! Go! Kadendanshi 2nd Season'}]}",,,DLE,"Action, Seinen",[],[]
17295,Cosmic Break,,コズミックブレイク,,https://myanimelist.cdn-dena.com/images/anime/12/46191.jpg,ONA,Game,4,Finished Airing,False,"Sep 9, 2010 to Feb 8, 2012","{'from': '2010-09-09', 'to': '2012-02-08'}",7 min. per ep.,PG-13 - Teens 13 or older,6.18,90,6826,9975,392,2,,,,"{'Adaptation': [{'mal_id': 23523, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23523/Cosmic_Break', 'title': 'Cosmic Break'}]}",CyberStep,,,"Game, Drama, Mecha",[],[]
24793,Bloody Bunny,,BLOODY BUNNY,Bloody Bunny: Don&#039;t Be My Enemy,https://myanimelist.cdn-dena.com/images/anime/2/63741.jpg,TV,Other,26,Finished Airing,False,"Jul 18, 2012 to ?","{'from': '2012-07-18', 'to': None}",1 min. per ep.,PG-13 - Teens 13 or older,6.04,66,7256,10429,306,0,,,Unknown,[],,,Kachidoki Studio,Comedy,[],[]
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,,ウルトラマンキッズ M7.8星のゆかいな仲間,,https://myanimelist.cdn-dena.com/images/anime/7/30112.jpg,Movie,Other,1,Finished Airing,False,"Mar 17, 1984","{'from': '1984-03-17', 'to': '1984-03-17'}",25 min.,PG - Children,5.33,33,12573,11471,182,0,,,,"{'Other': [{'mal_id': 6731, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6731/Ultraman_Kids_no_Kotowaza_Monogatari', 'title': 'Ultraman Kids no Kotowaza Monogatari'}], 'Alternative setting': [{'mal_id': 30122, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30122/Ultraman_M78_Gekijou__Love_and_Peace', 'title': 'Ultraman M78 Gekijou: Love and Peace'}]}",Tsuburaya Productions,,,"Kids, Super Power",[],[]
23725,Strike Witches: Operation Victory Arrow,,ストライクウィッチーズ Operation Victory Arrow,,https://myanimelist.cdn-dena.com/images/anime/12/67859.jpg,OVA,Original,3,Finished Airing,False,"Dec 12, 2014 to Jul 31, 2015","{'from': '2014-12-12', 'to': '2015-07-31'}",28 min. per ep.,R+ - Mild Nudity,7.45,5835,1830,3063,15030,31,,,,"{'Prequel': [{'mal_id': 6381, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6381/Strike_Witches_2', 'title': 'Strike Witches 2'}], 'Sequel': [{'mal_id': 9751, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9751/Strike_Witches_Movie', 'title': 'Strike Witches Movie'}]}",501st JOINT FIGHTER WING,,Silver Link.,"Action, Military, Sci-Fi, Magic","['""Connect Link"" by Yoko Ishida']","['#1: ""Fly away"" by Minna-Dietlinde Wilcke (Rie Tanaka), Erica Hartmann (Sakura Nogawa), Gertrud Barkhorn (Mie Sonozaki) (ep 1)', '#2: ""Fly Beyond"" by Charlotte E. Yeager (Ami Koshimizu), Francesca Lucchini (Chiwa Saito) (ep 2)', '#3: ""Fly Chronicle"" by Lynette Bishop (Kaori Nazuka), Perrine H. Clostermann (Miyuki Sawashiro) (ep 3)']"
12879,Dantalian no Shoka: Ibarahime,The Mystic Archives of Dantalian: Ibarahime,ダンタリアンの書架 荊姫,"Bibliotheca Mystica de Dantalian: Ibarahime, Dantalian&#039;s Bookshelf: Ibarahime",https://myanimelist.cdn-dena.com/images/anime/13/46959.jpg,OVA,Light novel,1,Finished Airing,False,"Aug 9, 2012","{'from': '2012-08-09', 'to': '2012-08-09'}",24 min.,PG-13 - Teens 13 or older,7.23,8523,2674,2947,16401,10,,,,"{'Parent story': [{'mal_id': 8915, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8915/Dantalian_no_Shoka', 'title': 'Dantalian no Shoka'}]}","TV Tokyo, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx",,Gainax,"Action, Historical, Mystery","['""Cras numquam scire"" by Yucca feat. Daisuke Ono']","['""yes, prisoner"" by maRIONnetTe']"
